Gender,Age,Married,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
0,34,1,0,39.408634,-123.045516,7,59,20.27,1,1,13.0,0,1,0,1,1,1,1,1,1,1,0,80.1,4693.2,0.0,0,1195.93,5889.13,1
1,40,0,0,33.778436,-118.118648,0,1,29.63,0,2,15.0,0,0,0,0,0,0,0,1,0,0,0,70.4,70.4,0.0,0,29.63,100.03,0
0,33,1,0,37.42765,-121.945416,9,43,49.48,1,2,11.0,1,1,0,0,0,1,1,1,0,1,0,94.1,4107.3,0.0,0,2127.64,6234.94,1
0,19,0,0,38.494832,-121.529447,0,4,41.12,0,2,42.0,0,0,0,0,0,0,1,0,0,0,0,70.4,281.0,0.0,70,164.48,515.48,0
0,20,1,0,34.279221,-119.221437,1,9,6.35,0,0,69.0,1,1,1,1,0,0,0,1,0,0,2,65.0,663.05,0.0,0,57.15,720.2,0
1,19,0,0,33.362575,-117.299644,0,2,43.56,0,2,52.0,0,1,0,0,0,0,0,1,0,1,0,74.75,144.8,0.0,0,87.12,231.92,1
1,46,1,0,34.956577,-119.750142,8,63,3.18,0,2,15.0,1,1,1,1,1,1,1,1,2,1,1,110.1,6705.7,0.0,0,200.34,6906.04,1
0,72,1,0,38.128087,-121.4078,1,71,37.53,1,1,24.0,1,1,1,1,0,1,1,1,2,1,0,82.7,5831.2,0.0,0,2664.63,8495.83,1
1,42,1,0,37.939768,-120.188002,1,47,19.02,1,2,17.0,1,0,1,1,1,1,1,1,1,1,1,110.85,5275.8,4.93,0,893.94,6164.81,0
1,33,1,0,40.210895,-123.86,1,59,10.76,1,2,5.0,0,0,1,0,1,1,1,1,1,1,0,99.5,5961.1,0.0,0,634.84,6595.94,0
0,32,0,0,34.067932,-117.785168,0,40,11.56,0,1,26.0,1,1,0,0,1,0,0,1,0,0,1,65.1,2586.0,0.0,0,462.4,3048.4,1
0,64,0,2,34.601055,-120.382917,0,1,43.48,0,1,16.0,1,1,0,1,0,0,0,0,0,1,0,60.0,60.0,0.0,10,43.48,113.48,0
0,24,1,0,35.772244,-119.209689,1,48,6.36,1,2,47.0,1,1,0,0,1,1,1,1,1,1,1,103.25,5037.55,0.0,0,305.28,5342.83,0
0,75,0,0,39.449794,-121.936372,0,38,47.39,1,2,2.0,0,0,0,1,1,1,0,1,0,1,0,99.55,3734.25,0.0,0,1800.82,5535.07,0
0,77,1,0,34.026334,-118.474222,7,70,35.39,1,2,25.0,1,1,1,1,1,1,0,1,2,1,0,113.65,7714.65,24.36,0,2477.3,10167.59,1
0,64,1,0,33.982787,-117.057627,1,1,21.65,0,2,13.0,0,0,0,0,0,0,0,1,0,1,0,68.95,68.95,0.0,0,21.65,90.6,0
1,27,0,0,38.166791,-121.14207,0,4,43.06,0,2,46.0,0,0,0,0,0,1,1,1,0,1,0,79.9,324.3,0.0,0,172.24,496.54,0
0,51,1,0,33.988572,-118.186565,1,35,24.53,0,1,30.0,1,0,0,0,1,0,0,1,1,1,0,62.15,2215.45,0.0,0,858.55,3074.0,1
1,62,0,0,34.146957,-118.432138,0,30,31.97,1,2,2.0,0,0,0,1,0,1,1,1,0,1,1,89.9,2723.15,0.0,0,959.1,3682.25,1
0,54,1,0,35.846067,-119.004073,4,8,9.88,1,2,4.0,0,0,0,1,0,1,1,0,0,1,0,90.25,743.75,0.0,0,79.04,822.79,1
1,22,1,2,33.571259,-117.731917,9,72,41.18,1,2,52.0,1,1,1,1,0,1,1,1,1,1,1,104.9,7537.5,0.0,0,2964.96,10502.46,1
1,72,0,0,33.952714,-118.292061,0,2,41.43,0,0,20.0,0,0,0,0,0,0,0,1,0,1,0,44.7,93.7,0.0,0,82.86,176.56,0
0,51,0,0,33.819814,-118.222416,0,23,33.44,1,2,11.0,0,1,0,0,0,0,0,1,0,1,0,-7.0,1676.95,0.0,0,769.12,2446.07,0
1,38,1,1,34.030578,-118.399613,2,50,36.21,0,2,22.0,0,1,1,1,1,1,1,1,1,1,0,103.4,5236.4,0.0,0,1810.5,7046.9,1
0,46,0,0,36.814539,-119.711868,0,10,49.5,1,2,19.0,0,1,0,0,0,0,0,1,0,1,1,81.0,818.05,0.0,0,495.0,1313.05,0
0,21,0,0,33.782346,-117.635263,0,30,11.73,1,2,82.0,0,1,0,0,1,1,1,1,0,1,0,100.2,2983.8,0.0,0,351.9,3335.7,0
1,29,1,0,36.29878,-119.201028,1,29,26.03,1,2,47.0,0,1,0,0,0,0,0,1,0,1,0,80.15,2265.25,0.0,0,754.87,3020.12,0
0,69,0,0,33.832799,-116.250973,0,20,11.82,1,2,5.0,1,0,0,0,0,0,0,1,0,1,0,79.15,1520.9,0.0,0,236.4,1757.3,0
0,25,1,3,33.143826,-115.497485,6,32,48.49,1,2,82.0,1,0,0,0,1,0,0,1,0,0,0,89.6,2901.8,0.0,0,1551.68,4453.48,1
0,60,0,0,38.494832,-121.529447,0,13,21.88,1,2,4.0,0,1,1,0,0,0,0,1,0,1,0,84.45,1058.6,0.0,0,284.44,1343.04,0
1,75,0,0,37.871416,-122.246597,0,8,40.45,1,2,29.0,0,0,1,0,1,1,0,1,0,1,0,100.6,819.4,0.0,0,323.6,1143.0,0
1,64,0,0,36.78724,-119.827813,0,25,8.31,1,2,22.0,0,0,0,0,0,1,1,1,0,1,0,84.8,2043.45,0.0,0,207.75,2251.2,0
1,23,0,2,37.388349,-122.075299,0,35,10.11,0,1,73.0,0,0,0,1,1,1,1,1,1,1,1,72.1,2495.15,0.0,0,353.85,2849.0,1
0,50,0,0,37.140104,-119.657092,0,40,18.57,0,2,15.0,0,1,0,0,0,0,0,1,0,0,1,74.8,2971.7,0.0,0,742.8,3714.5,1
1,66,1,0,36.863303,-121.781632,0,1,38.78,1,2,23.0,0,0,0,0,1,0,0,1,0,1,0,86.05,86.05,0.0,0,38.78,124.83,0
0,28,1,3,34.078821,-118.177576,3,72,24.48,1,0,69.0,1,0,1,1,1,1,1,0,2,1,0,83.3,6042.7,0.0,80,1762.56,7885.26,1
0,70,1,2,40.617614,-122.512861,1,66,44.38,1,2,28.0,1,1,0,1,1,1,0,1,1,1,1,110.6,7210.85,0.0,0,2929.08,10139.93,1
1,45,0,0,34.195386,-118.238508,0,20,3.94,0,1,18.0,0,1,0,0,0,0,0,1,0,1,1,51.8,1023.85,0.0,0,78.8,1102.65,1
0,30,1,2,33.956445,-118.358634,1,16,49.85,1,2,69.0,0,1,0,0,0,0,0,1,0,1,1,79.95,1267.95,0.0,0,797.6,2065.55,1
0,57,0,0,34.043144,-118.251977,0,46,6.18,1,0,8.0,0,0,0,0,1,1,1,0,0,0,0,96.05,4399.5,0.0,80,284.28,4763.78,0
0,80,1,0,38.325599,-122.642352,5,72,15.23,1,2,2.0,1,1,1,0,1,1,0,1,2,1,0,112.4,8046.85,0.0,0,1096.56,9143.41,1
1,43,1,0,38.264262,-120.515133,1,29,40.49,0,2,15.0,1,0,0,0,1,1,1,1,0,0,1,94.65,2649.15,0.0,0,1174.21,3823.36,0
1,65,1,0,34.273872,-114.192901,1,65,16.65,1,2,5.0,0,1,1,0,1,1,1,1,1,1,0,103.15,6792.45,0.0,0,1082.25,7874.7,1
1,66,1,0,37.722127,-120.110174,10,67,44.9,1,2,20.0,1,1,0,0,0,0,0,1,0,0,0,83.85,5588.8,0.0,0,3008.3,8597.1,1
1,59,0,0,37.553469,-120.952825,0,39,3.93,0,1,15.0,0,0,0,1,0,0,0,1,2,1,0,49.8,1971.15,0.0,0,153.27,2124.42,1
0,35,1,0,37.999406,-121.686241,8,65,36.62,1,2,6.0,1,1,0,1,1,0,0,1,1,1,0,100.15,6643.5,0.0,0,2380.3,9023.8,1
0,65,0,0,37.776718,-122.495781,0,1,28.82,0,2,22.0,0,1,0,0,0,1,1,1,0,1,0,86.0,86.0,0.0,0,28.82,114.82,0
0,80,1,1,33.972119,-118.020188,1,37,6.33,1,2,14.0,0,0,0,0,0,0,0,1,0,1,0,76.5,2868.15,0.0,0,234.21,3102.36,0
0,30,0,0,37.672906,-120.946594,0,1,41.78,0,1,59.0,0,0,0,0,0,0,0,1,0,1,0,44.9,44.9,0.0,0,41.78,86.68,0
0,77,0,0,32.607964,-117.059459,0,6,8.06,0,2,19.0,0,0,0,0,1,1,0,1,1,1,0,89.35,567.8,0.0,0,48.36,616.16,1
0,80,0,0,37.572273,-121.964583,0,56,37.3,1,1,8.0,1,0,1,1,0,1,0,1,2,0,0,73.25,4054.2,17.16,0,2088.8,6125.84,1
1,33,1,0,37.792489,-122.244314,8,5,15.74,1,2,28.0,1,0,0,0,0,1,1,1,0,1,0,89.15,413.25,0.0,0,78.7,491.95,1
1,25,0,0,36.696759,-119.024051,0,70,12.19,1,2,42.0,1,0,0,1,1,1,1,1,2,1,1,104.0,7250.15,0.0,0,853.3,8103.45,0
0,74,0,0,34.108833,-118.229715,0,3,46.65,0,2,25.0,0,0,1,0,0,0,0,1,2,0,0,73.85,196.4,0.0,0,139.95,336.35,1
0,31,0,0,34.066303,-118.435479,0,1,4.41,0,1,30.0,0,0,0,0,0,0,0,1,0,1,0,44.1,44.1,0.0,0,4.41,48.51,0
1,34,0,0,37.750778,-121.13238,0,13,30.06,0,2,5.0,1,0,0,0,0,0,0,1,0,1,1,73.75,956.65,0.0,0,390.78,1347.43,1
1,77,1,2,39.607831,-121.777959,0,66,3.27,1,2,10.0,1,1,1,1,1,1,0,1,1,1,0,116.25,7862.25,0.0,0,215.82,8078.07,1
1,37,1,0,37.972662,-122.491452,3,56,46.18,0,2,24.0,0,0,0,0,0,1,1,1,1,1,0,80.9,4557.5,0.0,0,2586.08,7143.58,1
0,70,0,0,36.545322,-119.642281,0,1,31.13,0,2,5.0,0,0,0,0,0,0,0,1,0,1,0,69.65,69.65,0.0,0,31.13,100.78,0
1,22,0,0,34.741406,-118.38111,0,56,48.32,1,1,59.0,1,1,0,1,0,0,0,1,1,1,0,64.65,3665.55,0.0,0,2705.92,6371.47,1
1,64,0,0,37.587494,-121.862856,0,24,32.49,0,2,23.0,0,0,0,0,1,1,1,1,0,1,0,90.35,2238.5,0.0,0,779.76,3018.26,0
0,41,1,3,34.097863,-116.594561,7,55,16.16,1,1,29.0,1,1,0,1,0,1,1,1,1,1,0,75.75,4264.25,0.0,0,888.8,5153.05,1
0,33,1,3,33.874224,-117.993368,10,42,17.75,0,2,53.0,0,0,1,0,1,1,1,1,0,1,0,92.15,3875.4,0.0,0,745.5,4620.9,1
1,37,1,0,38.377165,-123.037957,1,32,5.99,0,2,5.0,0,0,0,0,0,0,0,1,0,1,0,69.75,2347.9,19.67,0,191.68,2519.91,0
0,80,0,0,38.415003,-122.998726,0,57,36.89,1,2,17.0,1,0,1,1,0,1,1,1,2,0,1,101.3,5779.6,0.0,0,2102.73,7882.33,1
0,80,0,0,37.031404,-121.981865,0,8,39.01,0,2,28.0,0,1,0,0,1,0,0,1,0,1,0,87.1,713.6,0.0,0,312.08,1025.68,1
1,46,0,0,32.827184,-116.703729,0,63,18.05,1,1,11.0,1,1,1,1,0,0,0,0,1,0,0,71.5,4576.3,0.0,70,1137.15,5783.45,1
0,76,0,0,37.45567,-122.407992,0,29,20.98,1,2,16.0,0,0,0,1,1,1,0,1,0,0,0,98.65,2862.75,0.0,0,608.42,3471.17,0
1,25,0,0,34.234912,-118.153729,0,29,28.83,1,1,47.0,0,1,1,0,0,1,1,1,1,0,1,70.9,1964.6,0.0,0,836.07,2800.67,1
1,49,1,0,34.108455,-118.362081,3,54,48.45,1,1,28.0,0,1,0,1,1,0,0,1,1,1,0,70.7,3770.0,0.0,0,2616.3,6386.3,1
0,70,0,0,35.451402,-119.488413,0,49,47.72,0,2,21.0,0,1,1,0,0,1,0,1,1,1,0,89.85,4287.2,0.0,0,2338.28,6625.48,1
1,76,1,0,39.061227,-120.179546,5,72,27.74,1,2,3.0,0,1,1,1,1,1,1,1,2,0,1,109.7,7898.45,0.0,0,1997.28,9895.73,1
1,30,1,0,37.990574,-120.261821,1,9,31.67,1,0,59.0,0,0,1,0,0,0,0,0,0,1,0,79.35,661.25,0.0,10,285.03,956.28,0
0,56,0,0,37.797526,-122.464531,0,1,1.17,1,2,27.0,0,0,0,0,1,1,1,1,0,1,0,94.6,94.6,0.0,0,1.17,95.77,0
0,44,0,0,34.282704,-118.312929,0,31,33.38,1,2,27.0,0,0,0,0,1,0,0,1,0,1,1,86.55,2697.4,0.0,0,1034.78,3732.18,0
0,44,0,0,33.828289,-117.201666,0,1,7.34,1,2,11.0,0,0,0,0,1,0,0,0,0,1,0,84.6,84.6,0.0,0,7.34,91.94,1
1,80,1,0,35.869626,-119.498771,0,56,48.8,1,2,12.0,1,0,1,0,1,1,0,1,1,1,0,104.55,5794.65,0.0,0,2732.8,8527.45,0
1,49,1,1,37.051166,-122.056194,9,70,22.67,1,1,29.0,1,0,1,0,1,0,0,1,2,0,1,68.95,4858.7,0.0,0,1586.9,6445.6,1
0,68,1,0,34.044271,-118.185237,4,55,22.74,1,2,21.0,0,1,1,1,0,0,0,1,2,0,0,90.45,5044.8,12.48,0,1250.7,6283.02,1
1,23,0,0,34.005439,-118.477507,0,3,47.68,0,1,82.0,0,0,0,0,1,0,1,1,0,0,1,53.4,188.7,0.0,0,143.04,331.74,0
1,64,1,0,32.886925,-117.152162,3,5,36.88,1,2,8.0,1,0,1,0,0,0,0,1,0,1,0,84.5,453.75,0.0,0,184.4,638.15,0
1,53,0,0,34.167465,-118.165327,0,3,39.38,0,2,23.0,0,0,0,0,0,0,0,1,0,0,0,69.65,220.1,0.0,0,118.14,338.24,0
0,23,1,0,33.752591,-117.993661,6,26,34.12,0,1,58.0,0,1,1,0,1,1,1,0,2,1,1,73.5,1905.7,17.03,70,887.12,2845.79,1
1,29,0,0,38.049457,-121.21653,0,15,14.79,1,1,59.0,0,1,0,1,0,0,0,1,0,1,1,58.6,939.7,0.0,0,221.85,1161.55,0
1,39,1,0,36.618337,-121.926417,0,2,49.41,1,2,20.0,0,0,1,0,1,0,0,0,0,1,0,91.45,171.45,0.0,10,98.82,280.27,1
0,61,0,0,34.223244,-119.18012,0,1,1.59,0,0,14.0,0,0,0,0,1,0,0,1,0,1,1,53.55,53.55,0.0,0,1.59,55.14,0
1,47,0,0,39.134075,-123.23422,0,18,33.8,1,0,17.0,1,0,0,0,0,0,0,0,0,0,1,56.25,969.85,0.0,30,608.4,1608.25,1
1,79,1,0,34.030578,-118.399613,10,2,33.1,0,2,11.0,0,0,1,0,1,1,0,0,1,1,1,95.5,181.65,0.0,10,66.2,257.85,1
0,54,0,0,41.962127,-122.527696,0,13,10.66,0,1,5.0,1,0,0,0,1,1,1,1,0,1,0,71.95,923.85,10.47,0,138.58,1051.96,1
1,62,1,3,37.521708,-120.426843,3,61,34.54,1,2,58.0,0,0,1,0,1,1,1,1,1,1,0,99.9,6241.35,0.0,0,2106.94,8348.29,1
1,55,0,0,38.42528,-119.475741,0,27,33.94,1,0,25.0,0,0,1,1,0,0,0,1,0,0,0,59.45,1611.65,0.0,0,916.38,2528.03,1
1,40,1,0,35.316263,-119.402559,3,64,37.46,1,1,2.0,1,0,0,0,1,0,0,1,1,1,1,66.15,4392.5,0.0,0,2397.44,6789.94,1
0,57,0,0,40.309088,-123.668201,0,28,38.97,0,0,3.0,0,0,1,0,1,0,0,1,0,1,0,59.55,1646.45,0.0,0,1091.16,2737.61,1
1,28,1,2,36.29878,-119.201028,9,34,42.74,1,2,52.0,0,1,0,0,1,1,1,1,0,1,0,97.7,3410.0,0.0,0,1453.16,4863.16,1
0,80,0,0,38.931425,-121.946081,0,36,41.57,1,2,10.0,0,0,0,0,0,0,0,1,2,1,0,74.9,2659.45,0.0,0,1496.52,4155.97,1
0,30,0,0,33.975332,-118.355252,0,4,48.32,1,2,51.0,0,1,0,0,0,1,1,0,0,1,0,88.95,355.2,0.0,40,193.28,588.48,0
0,48,1,0,32.961064,-117.134917,1,4,4.14,1,2,30.0,0,0,0,0,0,1,1,1,0,1,0,85.95,381.3,0.0,0,16.56,397.86,0
0,26,0,0,33.918043,-117.617809,0,15,20.11,0,0,73.0,1,1,1,1,0,0,1,1,1,0,1,65.6,1010.0,0.0,0,301.65,1311.65,1
1,37,0,0,36.175255,-119.813805,0,3,38.05,0,1,7.0,1,0,0,1,1,0,0,1,0,1,1,64.4,195.65,0.0,0,114.15,309.8,1
1,61,1,0,33.906496,-116.569499,1,7,5.13,0,1,4.0,0,0,1,0,0,0,0,1,0,0,0,-4.0,340.25,0.0,0,35.91,376.16,0
1,68,0,0,34.567058,-117.362329,0,35,39.69,1,2,25.0,0,0,1,0,1,1,0,1,0,1,0,101.4,3496.3,0.0,0,1389.15,4885.45,0
0,41,1,0,34.031441,-117.936436,3,2,30.19,0,0,16.0,0,0,0,0,0,0,0,1,0,1,1,44.6,80.55,0.0,0,60.38,140.93,0
0,48,0,0,32.787836,-117.232376,0,27,11.09,1,2,6.0,0,0,0,0,1,1,1,1,0,1,2,94.55,2724.6,0.0,0,299.43,3024.03,0
0,33,1,0,38.636052,-119.489162,0,71,3.09,0,1,26.0,1,1,1,1,1,1,1,1,2,1,1,84.4,5969.3,0.0,0,219.39,6188.69,1
0,52,0,0,41.962127,-122.527696,0,30,4.22,0,1,13.0,1,1,1,1,1,0,0,0,1,0,1,74.65,2308.6,0.0,50,126.6,2485.2,1
0,35,1,1,36.245926,-118.693138,3,57,1.54,1,1,15.0,1,1,0,1,0,0,0,1,0,0,0,65.2,3687.85,0.0,0,87.78,3775.63,1
1,43,0,0,35.480896,-120.469476,0,3,28.97,0,2,16.0,0,0,0,0,0,0,0,0,0,1,1,69.6,207.4,0.0,20,86.91,314.31,1
0,30,1,0,33.141265,-116.967221,0,52,44.34,1,2,71.0,0,1,0,1,1,1,1,1,0,1,1,102.7,5138.1,0.0,0,2305.68,7443.78,1
1,80,0,0,34.224377,-118.632656,0,1,28.49,1,2,18.0,0,0,0,0,0,0,0,1,0,1,0,75.35,75.35,0.0,0,28.49,103.84,0
1,66,0,0,34.026334,-118.474222,0,68,19.67,1,2,28.0,0,1,1,0,0,1,0,1,0,1,0,95.9,6503.2,0.0,0,1337.56,7840.76,1
1,40,1,0,36.488056,-120.407691,5,72,24.24,1,1,27.0,1,0,0,0,0,0,0,1,2,0,0,55.3,3983.6,0.0,0,1745.28,5728.88,1
1,62,0,0,32.811001,-115.152865,0,26,37.69,1,2,30.0,0,0,1,1,0,0,0,1,0,1,1,84.3,2281.6,0.0,0,979.94,3261.54,1
1,24,0,3,41.465121,-122.380947,0,14,36.73,0,0,52.0,1,1,1,1,0,1,1,1,2,0,0,76.1,1054.8,0.0,0,514.22,1569.02,1
0,27,0,0,34.441123,-117.537886,0,30,34.49,1,2,59.0,0,0,1,0,1,1,1,0,0,0,0,100.45,3096.9,0.0,80,1034.7,4211.6,1
1,30,1,0,37.991259,-122.214945,1,49,47.17,1,2,26.0,1,1,0,0,1,0,0,0,0,1,0,93.85,4733.1,0.0,30,2311.33,7074.43,1
1,32,1,0,33.458754,-117.665104,4,71,15.12,1,1,30.0,0,1,1,1,1,1,1,1,2,0,1,-8.0,5956.85,0.0,0,1073.52,7030.37,1
1,20,1,1,41.082472,-121.195215,6,31,25.04,0,1,71.0,0,0,1,1,0,0,0,1,0,0,1,54.35,1647.0,0.0,0,776.24,2423.24,1
0,63,0,0,37.959706,-121.287669,0,50,27.7,1,2,28.0,1,1,0,1,1,1,1,1,2,1,0,109.65,5551.15,0.0,0,1385.0,6936.15,0
1,23,1,2,41.962127,-122.527696,1,47,15.59,0,2,52.0,1,1,1,0,0,1,1,1,1,1,0,96.1,4391.45,0.0,0,732.73,5124.18,1
1,28,1,0,34.296813,-118.685703,1,23,18.05,1,2,51.0,0,1,1,0,0,0,0,1,0,0,0,84.25,1968.1,8.3,0,415.15,2374.95,1
0,25,1,0,38.067204,-122.524004,9,56,42.81,1,2,51.0,0,0,0,0,1,0,0,1,0,1,0,85.6,4902.8,0.0,0,2397.36,7300.16,1
0,47,1,2,33.807882,-118.347957,1,30,16.48,0,1,17.0,1,0,0,1,0,1,1,1,0,0,0,66.3,1923.5,0.0,0,494.4,2417.9,1
1,74,0,0,34.130992,-118.894673,0,43,8.81,1,2,7.0,0,0,0,0,1,0,0,1,2,1,0,84.85,3645.6,0.0,0,378.83,4024.43,1
0,70,0,0,32.85723,-117.209774,0,54,12.08,1,1,5.0,1,1,0,1,1,1,1,1,1,0,0,82.45,4350.1,0.0,0,652.32,5002.42,0
0,39,1,1,38.834469,-122.127193,10,9,8.1,0,2,20.0,0,0,0,1,0,0,0,1,0,1,0,75.85,647.5,0.0,0,72.9,720.4,1
1,39,1,0,37.671806,-121.007575,1,7,14.75,0,2,28.0,0,0,0,0,0,0,0,0,0,1,0,69.35,451.1,0.0,10,103.25,564.35,0
1,35,0,0,39.134075,-123.23422,0,6,41.16,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,44.75,270.95,0.0,10,246.96,527.91,0
1,23,1,0,33.015866,-117.272254,6,51,26.73,1,2,41.0,1,1,0,1,1,1,1,1,1,0,1,110.05,5686.4,20.28,0,1363.23,7029.35,1
0,19,0,0,40.310119,-123.909449,0,1,38.81,0,2,52.0,0,0,0,0,0,0,1,1,0,1,1,70.7,70.7,0.0,0,38.81,109.51,1
0,57,0,0,33.752938,-116.230055,0,38,25.11,1,1,13.0,1,1,1,0,1,1,1,1,1,0,0,84.1,3187.65,0.0,0,954.18,4141.83,1
1,20,0,0,39.637471,-120.226338,0,11,13.55,0,2,27.0,0,1,0,0,0,0,0,1,0,1,1,75.9,866.4,0.0,0,149.05,1015.45,1
0,49,0,0,39.745712,-121.84333,0,56,32.43,1,2,2.0,0,1,1,0,1,1,1,0,1,1,0,106.8,5914.4,0.0,30,1816.08,7760.48,1
0,35,1,0,38.475465,-121.443625,10,72,29.0,1,2,22.0,1,1,1,1,1,1,1,1,2,1,0,113.65,8182.75,0.0,0,2088.0,10270.75,1
0,32,0,0,34.02381,-118.156582,0,1,7.11,0,2,26.0,0,0,1,0,0,0,0,1,0,0,0,75.55,75.55,0.0,0,7.11,82.66,1
0,19,1,0,33.569186,-117.640055,8,7,41.22,0,2,73.0,0,0,0,0,0,0,0,1,0,1,0,69.2,477.55,0.0,0,288.54,766.09,1
1,68,0,0,32.898613,-117.202937,0,1,39.78,0,0,12.0,0,0,1,0,0,0,0,1,0,1,2,-9.0,50.15,0.0,0,39.78,89.93,0
1,24,0,0,36.554618,-121.922239,0,26,49.61,0,1,76.0,1,0,0,1,1,1,1,1,1,0,0,75.0,1908.35,0.0,0,1289.86,3198.21,1
1,50,0,0,38.851842,-120.076204,0,3,13.83,1,2,14.0,0,1,1,0,1,1,1,1,0,1,0,105.35,323.25,0.0,0,41.49,364.74,0
1,41,0,0,32.825086,-117.199424,0,1,32.82,0,2,21.0,0,1,0,0,0,0,0,0,0,1,0,75.35,75.35,0.0,10,32.82,118.17,0
0,35,1,2,37.027663,-119.69056,3,67,40.35,1,2,16.0,1,0,0,1,1,1,1,1,2,0,1,106.7,7009.5,0.0,0,2703.45,9712.95,1
0,35,1,0,37.45567,-122.407992,3,65,40.71,1,2,23.0,1,0,1,0,1,1,1,0,0,1,0,105.05,6914.95,0.0,60,2646.15,9621.1,1
1,19,1,1,34.132275,-117.611478,1,30,10.24,1,2,48.0,0,1,0,1,0,0,1,1,0,1,0,83.55,2570.2,0.0,0,307.2,2877.4,1
0,49,1,1,37.305622,-122.000887,3,32,46.66,0,1,17.0,1,1,0,1,0,0,0,1,0,0,0,61.4,1864.65,0.0,0,1493.12,3357.77,1
1,63,1,3,34.174215,-118.345928,1,25,36.17,0,1,53.0,0,1,1,0,0,0,0,1,1,0,1,53.65,1355.45,0.0,0,904.25,2259.7,1
1,42,1,2,35.559617,-118.925185,1,67,10.9,0,0,26.0,1,1,0,0,0,0,0,0,2,1,0,54.2,3838.2,0.0,10,730.3,4578.5,1
1,77,1,0,34.057496,-118.413959,3,66,21.79,1,2,9.0,0,1,1,1,1,1,0,1,1,1,0,108.45,7076.35,0.0,0,1438.14,8514.49,1
0,61,1,1,40.587919,-122.464732,8,4,44.64,0,0,21.0,1,0,0,0,0,0,0,1,0,0,0,50.3,217.1,0.0,0,178.56,395.66,1
0,50,1,3,38.627951,-121.593287,6,50,49.18,1,1,76.0,1,1,1,1,0,1,1,1,1,1,0,80.05,4042.2,0.0,0,2459.0,6501.2,1
1,47,0,0,36.936228,-121.785559,0,64,25.95,1,2,23.0,0,0,1,1,1,1,1,1,1,1,1,104.65,6889.8,0.0,0,1660.8,8550.6,1
0,37,0,0,39.461768,-121.195825,0,1,26.41,0,0,26.0,0,0,0,0,0,0,0,1,0,1,0,45.3,45.3,0.0,0,26.41,71.71,0
0,54,0,0,37.32886,-121.834567,0,10,37.45,0,1,5.0,0,1,0,1,0,1,1,1,1,0,1,64.9,685.55,0.0,0,374.5,1060.05,1
0,25,1,3,40.171312,-121.120605,1,17,20.23,0,1,69.0,1,0,0,1,0,0,0,1,0,1,1,55.35,920.5,0.0,0,343.91,1264.41,1
0,39,1,0,33.723579,-118.005441,1,58,27.99,1,2,24.0,1,1,1,0,1,1,1,1,2,1,0,109.45,6144.55,0.0,0,1623.42,7767.97,0
0,32,1,0,34.099891,-118.414338,10,59,45.75,0,2,11.0,0,1,0,1,1,1,1,1,2,1,1,100.05,6034.85,0.0,0,2699.25,8734.1,1
0,36,0,0,33.933565,-118.062611,0,2,46.78,0,2,12.0,1,1,0,0,1,0,0,0,0,1,0,91.15,168.5,0.0,10,93.56,272.06,1
0,45,0,0,40.367964,-122.937379,0,24,30.18,0,1,4.0,1,0,0,1,0,0,0,1,0,0,1,56.35,1381.2,0.0,0,724.32,2105.52,1
0,33,1,0,37.848641,-122.515692,1,3,31.61,1,2,20.0,0,1,0,0,0,1,1,0,0,1,1,91.5,242.95,0.0,10,94.83,347.78,0
0,28,1,0,39.080469,-122.955176,5,55,2.36,0,1,69.0,1,1,0,1,0,0,0,1,2,0,1,56.8,3112.05,0.0,0,129.8,3241.85,1
1,77,1,0,34.419203,-119.710008,1,43,14.52,1,2,5.0,0,1,1,1,1,1,0,1,0,1,0,110.75,4687.9,0.0,0,624.36,5312.26,0
0,49,0,1,35.279984,-120.824288,0,1,46.17,0,0,19.0,0,0,0,0,0,0,0,1,0,0,2,45.95,45.95,0.0,0,46.17,92.12,0
1,30,0,0,37.820894,-122.369725,0,11,38.88,0,2,30.0,1,0,0,0,0,0,0,1,0,1,0,73.5,791.75,0.0,0,427.68,1219.43,0
1,73,1,0,39.178337,-120.162806,7,29,36.75,1,2,12.0,0,0,0,0,0,1,1,1,2,1,0,84.3,2357.75,0.0,0,1065.75,3423.5,1
0,22,1,0,34.029175,-117.307211,4,48,39.25,1,2,51.0,0,1,0,1,1,1,1,1,0,1,1,105.1,5083.55,0.0,0,1884.0,6967.55,1
1,50,1,0,37.387027,-121.897775,3,36,5.99,1,2,6.0,0,0,0,0,1,1,1,1,0,1,0,95.0,3440.25,0.0,0,215.64,3655.89,1
1,70,1,0,38.475465,-121.443625,9,2,34.99,0,2,24.0,0,0,0,0,0,0,0,1,0,0,0,70.1,141.65,0.0,0,69.98,211.63,1
0,40,1,0,36.220761,-120.980777,5,50,9.47,1,1,28.0,0,0,1,0,1,1,1,1,1,0,0,75.7,3876.2,0.0,0,473.5,4349.7,1
